"Antecedent","Consequent","support","confidence","coverage","lift","count","conviction","cosine","jaccard","Fisher","hlift","hconf"
"{Body_Twist_nmf=1,Head_Nod_nmf=1} "," {Noun_Dom_gc=0}","0.007025761","0.95454545","0.007360321"," 1.310582","  21","  5.976581","0.09595746","0.009641873"," 8.443840e-03","1.0500000","0.9915562"
"{Eyegaze_up_nmf=1,Head_Nod_nmf=1} "," {Noun_Dom_gc=0}","0.005687521","1.00000000","0.005687521"," 1.372990","  17","        NA","0.08836804","0.007808911"," 4.490037e-03","1.0625000","0.9955100"
"{Head_PUSH_nmf=1,Head_Nod_nmf=1} "," {Verb_Dom_gc=1}","0.001338240","0.80000000","0.001672800"," 2.279504","   4","  3.245233","0.05523155","0.003809524"," 5.440586e-02","1.0000000","0.9455941"
"{Head_PUSH_nmf=1,Head_Nod_nmf=1} "," {CA_gc=0}","0.001338240","0.80000000","0.001672800"," 1.228777","   4","  1.744731","0.04055119","0.002054443"," 4.303152e-01","0.8000000","0.5696848"
"{Head_Nod_nmf=1,head_back_nmf=1} "," {CA_gc=1}","0.002676480","0.66666667","0.004014721"," 1.910515","   8","  1.953162","0.07150842","0.007640879"," 2.479473e-02","1.0000000","0.9752053"
"{Head_Nod_nmf=1,head_back_nmf=1} "," {Verb_Dom_gc=1}","0.002007360","0.50000000","0.004014721"," 1.424690","   6","  1.298093","0.05347772","0.005687204"," 2.144126e-01","0.7500000","0.7855874"
"{EyeAp_WD_nmf=1,Head_Nod_nmf=1} "," {Verb_Dom_gc=1}","0.001672800","0.50000000","0.003345601"," 1.424690","   5","  1.298093","0.04881826","0.004743833"," 2.502894e-01","0.7142857","0.7497106"
"{Eyegaze_Inter_nmf=1,Head_Nod_nmf=1} "," {CA_gc=0}","0.012378722","0.90243902","0.013716962"," 1.386120","  37","  3.576698","0.13099007","0.018974359"," 2.164727e-04","1.1212121","0.9997835"
"{Eyebrows_Raised_nmf=1,Head_Nod_nmf=1} "," {CA_gc=1}","0.009033121","0.44262295","0.020408163"," 1.268456","  27","  1.168067","0.10704261","0.025069638"," 8.006471e-02","0.9000000","0.9199353"
"{Eyebrows_Furrowed_nmf=1,Head_Nod_nmf=1} "," {CA_gc=1}","0.007360321","0.46808511","0.015724323"," 1.341425","  22","  1.223981","0.09936458","0.020599251"," 5.985436e-02","0.9166667","0.9401456"
"{Eyebrows_Furrowed_nmf=1,Head_Nod_nmf=1} "," {Verb_Dom_gc=1}","0.007694881","0.48936170","0.015724323"," 1.394378","  23","  1.271049","0.10358364","0.021435228"," 3.412023e-02","0.9583333","0.9658798"
"{Head_Nod_nmf=1,head_forward_nmf=1} "," {Verb_Dom_gc=1}","0.003011040","0.64285714","0.004683841"," 1.831745","   9","  1.817330","0.07426612","0.008538899"," 2.452113e-02","1.0000000","0.9754789"
