"Antecedent","Consequent","support","confidence","coverage","lift","count","conviction","cosine"
"{NMF_Eyegaze=0} "," {Adv=0}",0.030779524924724,0.989247311827957,0.0311140849782536,1.00916730889207,92,1.83573101371696,0.0313886045718185
"{NMF_Eyegaze=0} "," {fs=0}",0.030779524924724,0.989247311827957,0.0311140849782536,1.00813508866477,92,1.7423887587822,0.0313565098841172
"{NMF_Eyegaze=0} "," {Conj=0}",0.0301104048176648,0.967741935483871,0.0311140849782536,0.98420573159622,90,0.518568082970893,0.0305914343983685
"{NMF_Eyegaze=0} "," {Num=0}",0.0311140849782536,1,0.0311140849782536,1.01494057724958,93,NA,0.0315789473684211
"{NMF_Eyegaze=0} "," {Frag=0}",0.0301104048176648,0.967741935483871,0.0311140849782536,0.980535811919081,90,0.404483104717297,0.0304774805282763
"{NMF_Eyegaze=0} "," {Interact=0}",0.0311140849782536,1,0.0311140849782536,1.01150592216582,93,NA,0.0314720812182741
"{NMF_Eyegaze=0} "," {SName=0}",0.0311140849782536,1,0.0311140849782536,1.01013856032443,93,NA,0.0314295370057452
"{NMF_Eyegaze=0} "," {Neg=0}",0.0311140849782536,1,0.0311140849782536,1.00436827956989,93,NA,0.03125
"{NMF_Eyegaze=0} "," {Aux=0}",0.0311140849782536,1,0.0311140849782536,1.00234741784038,93,NA,0.0311871227364185
"{NMF_Eyegaze=0} "," {Unsure=0}",0.0311140849782536,1,0.0311140849782536,1.00234741784038,93,NA,0.0311871227364185
"{NMF_Eyegaze=0} "," {Salutation=0}",0.0311140849782536,1,0.0311140849782536,1.00234741784038,93,NA,0.0311871227364185
"{NMF_Eyegaze=0} "," {Buoy=0}",0.030779524924724,0.989247311827957,0.0311140849782536,0.990241197271857,92,0.0933422549347608,0.0308001339136257
"{NMF_Eyegaze=0} "," {Det=0}",0.0311140849782536,1,0.0311140849782536,1.00066956812856,93,NA,0.0311349179779043
"{Prep=1} "," {NMF_CA=0}",0.0304449648711944,0.8125,0.0374707259953162,1.24797661870504,91,1.86104605776737,0.0462633451957295
"{Prep=1} "," {NMF_Head=1}",0.0304449648711944,0.8125,0.0374707259953162,0.930483716475096,91,0.676257388201182,0.0345876092740403
"{Prep=1} "," {Pro=0}",0.0374707259953162,1,0.0374707259953162,1.10539940828402,112,NA,0.0414201183431953
"{Prep=1} "," {Loc=0}",0.0374707259953162,1,0.0374707259953162,1.08849235251275,112,NA,0.0407865986890022
"{Prep=1} "," {Adj=0}",0.0374707259953162,1,0.0374707259953162,1.06483790523691,112,NA,0.0399002493765586
"{Prep=1} "," {NMF_Eyegaze=1}",0.0351288056206089,0.9375,0.0374707259953162,0.967606180939227,105,0.497825359652058,0.0361694798484327
"{Prep=1} "," {Gesture=0}",0.0374707259953162,1,0.0374707259953162,1.03175698998964,112,NA,0.0386606834656541
